izq,izq_title,der,der_title,conf,supp,lift,conv
7137,"Cooler, The (2003)",4226,Memento (2000),0.75,0.0,4.34,3.33
3728,One False Move (1992),1221,"Godfather: Part II, The (1974)",0.7,0.0,4.34,2.8
7373,Hellboy (2004),7153,"Lord of the Rings: The Return of the King, The (2003)",0.75,0.01,4.34,3.37
2530,Beneath the Planet of the Apes (1970),1214,Alien (1979),0.71,0.0,4.34,2.9
2454,"Fly, The (1958)",1214,Alien (1979),0.71,0.01,4.34,2.89
93363,John Carter (2012),7153,"Lord of the Rings: The Return of the King, The (2003)",0.75,0.0,4.34,3.35
4407,Salvador (1986),541,Blade Runner (1982),0.72,0.0,4.33,2.99
2551,Dead Ringers (1988),541,Blade Runner (1982),0.72,0.0,4.33,2.99
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),541,Blade Runner (1982),0.72,0.0,4.33,2.98
6754,Underworld (2003),7153,"Lord of the Rings: The Return of the King, The (2003)",0.75,0.01,4.33,3.34
3701,Alien Nation (1988),541,Blade Runner (1982),0.72,0.0,4.33,2.98
3770,Dreamscape (1984),1214,Alien (1979),0.71,0.0,4.33,2.88
4304,Startup.com (2001),4226,Memento (2000),0.75,0.0,4.32,3.29
2092,"Return of Jafar, The (1994)",364,"Lion King, The (1994)",0.73,0.0,4.32,3.04
4533,"Return of the Living Dead, The (1985)",1214,Alien (1979),0.71,0.0,4.32,2.87
46322,Jet Li's Fearless (Huo Yuan Jia) (2006),7153,"Lord of the Rings: The Return of the King, The (2003)",0.75,0.0,4.32,3.32
3550,"Hunger, The (1983)",1214,Alien (1979),0.71,0.0,4.32,2.87
8016,"Getaway, The (1972)",1214,Alien (1979),0.71,0.0,4.32,2.87
6932,Shattered Glass (2003),4226,Memento (2000),0.75,0.0,4.32,3.27
674,Barbarella (1968),1214,Alien (1979),0.71,0.0,4.31,2.86
2011,Back to the Future Part II (1989),1270,Back to the Future (1985),0.87,0.05,4.31,6.03
7792,"Parallax View, The (1974)",541,Blade Runner (1982),0.72,0.0,4.31,2.95
3771,The Golden Voyage of Sinbad (1973),1214,Alien (1979),0.71,0.0,4.31,2.85
1690,Alien: Resurrection (1997),1214,Alien (1979),0.71,0.02,4.31,2.85
41863,"Three Burials of Melquiades Estrada, The (2006)",4226,Memento (2000),0.75,0.0,4.3,3.25
709,Oliver & Company (1988),364,"Lion King, The (1994)",0.72,0.0,4.3,3.0
7123,Naked Lunch (1991),541,Blade Runner (1982),0.72,0.0,4.3,2.93
3200,"Last Detail, The (1973)",1193,One Flew Over the Cuckoo's Nest (1975),0.76,0.0,4.3,3.49
5333,Bob le Flambeur (1955),541,Blade Runner (1982),0.71,0.0,4.3,2.92
2789,Damien: Omen II (1978),1214,Alien (1979),0.7,0.0,4.3,2.83
8371,"Chronicles of Riddick, The (2004)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.75,0.01,4.3,3.26
93838,The Raid: Redemption (2011),4226,Memento (2000),0.74,0.0,4.3,3.23
313,"Swan Princess, The (1994)",588,Aladdin (1992),0.72,0.0,4.29,2.99
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),4226,Memento (2000),0.74,0.0,4.29,3.22
6268,Raising Victor Vargas (2002),4226,Memento (2000),0.74,0.0,4.29,3.22
4967,No Man's Land (2001),4226,Memento (2000),0.74,0.01,4.29,3.21
6184,"Man Who Fell to Earth, The (1976)",541,Blade Runner (1982),0.71,0.0,4.29,2.91
6197,Spider (2002),4226,Memento (2000),0.74,0.0,4.29,3.21
98809,"Hobbit: An Unexpected Journey, The (2012)",5952,"Lord of the Rings: The Two Towers, The (2002)",0.79,0.01,4.29,3.88
5633,Heaven (2002),4226,Memento (2000),0.74,0.0,4.29,3.21
2455,"Fly, The (1986)",1214,Alien (1979),0.7,0.02,4.29,2.82
3201,Five Easy Pieces (1970),1193,One Flew Over the Cuckoo's Nest (1975),0.76,0.01,4.29,3.45
6339,"Man on the Train (Homme du train, L') (2002)",4226,Memento (2000),0.74,0.0,4.28,3.2
2938,Man Facing Southeast (Hombre mirando al sudeste) (1986),541,Blade Runner (1982),0.71,0.0,4.28,2.9
4978,Lantana (2001),4226,Memento (2000),0.74,0.0,4.28,3.2
36401,"Brothers Grimm, The (2005)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.74,0.0,4.28,3.23
2550,"Haunting, The (1963)",1214,Alien (1979),0.7,0.0,4.28,2.81
5680,Auto Focus (2002),4226,Memento (2000),0.74,0.0,4.28,3.19
4572,Black Rain (1989),1214,Alien (1979),0.7,0.0,4.28,2.81
2287,Them! (1954),541,Blade Runner (1982),0.71,0.0,4.28,2.89
1064,Aladdin and the King of Thieves (1996),588,Aladdin (1992),0.72,0.0,4.28,2.96
7841,Children of Dune (2003),5952,"Lord of the Rings: The Two Towers, The (2002)",0.79,0.0,4.28,3.84
4833,"Changeling, The (1980)",1214,Alien (1979),0.7,0.0,4.28,2.8
7478,Swimming to Cambodia (1987),541,Blade Runner (1982),0.71,0.0,4.27,2.89
39381,"Proposition, The (2005)",4226,Memento (2000),0.74,0.0,4.27,3.18
7458,Troy (2004),7153,"Lord of the Rings: The Return of the King, The (2003)",0.74,0.01,4.27,3.22
3702,Mad Max (1979),1214,Alien (1979),0.7,0.02,4.27,2.79
7827,Cypher (2002),4226,Memento (2000),0.74,0.0,4.27,3.17
6731,Day of the Dead (1985),1214,Alien (1979),0.7,0.0,4.27,2.79
4903,In the Bedroom (2001),4226,Memento (2000),0.74,0.01,4.27,3.17
4966,"Incredible Shrinking Man, The (1957)",541,Blade Runner (1982),0.71,0.0,4.27,2.87
7792,"Parallax View, The (1974)",1214,Alien (1979),0.7,0.0,4.27,2.79
6889,Brother Bear (2003),364,"Lion King, The (1994)",0.72,0.0,4.27,2.94
60040,"Incredible Hulk, The (2008)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.74,0.0,4.27,3.2
4765,L.I.E. (2001),4226,Memento (2000),0.74,0.0,4.27,3.16
55071,No End in Sight (2007),4226,Memento (2000),0.74,0.0,4.27,3.16
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.74,0.02,4.26,3.19
5294,Frailty (2001),4226,Memento (2000),0.74,0.01,4.26,3.16
7649,Babylon 5: In the Beginning (1998),7153,"Lord of the Rings: The Return of the King, The (2003)",0.74,0.0,4.26,3.19
103042,Man of Steel (2013),7153,"Lord of the Rings: The Return of the King, The (2003)",0.74,0.0,4.26,3.19
5137,Scratch (2001),4226,Memento (2000),0.74,0.0,4.26,3.15
8633,"Last Starfighter, The (1984)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.74,0.0,4.26,3.18
77866,Robin Hood (2010),7153,"Lord of the Rings: The Return of the King, The (2003)",0.74,0.0,4.26,3.18
55995,Beowulf (2007),5952,"Lord of the Rings: The Two Towers, The (2002)",0.78,0.0,4.26,3.78
60943,Frozen River (2008),4226,Memento (2000),0.74,0.0,4.26,3.14
4553,They Live (1988),541,Blade Runner (1982),0.71,0.0,4.26,2.85
30820,"Woodsman, The (2004)",4226,Memento (2000),0.74,0.0,4.25,3.14
3167,Carnal Knowledge (1971),1193,One Flew Over the Cuckoo's Nest (1975),0.76,0.0,4.25,3.37
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),4226,Memento (2000),0.74,0.0,4.25,3.13
4881,"Man Who Wasn't There, The (2001)",4226,Memento (2000),0.74,0.01,4.25,3.13
5319,Nine Queens (Nueve reinas) (2000),4226,Memento (2000),0.74,0.0,4.25,3.13
3706,Angel Heart (1987),541,Blade Runner (1982),0.71,0.01,4.25,2.84
58105,"Spiderwick Chronicles, The (2008)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.74,0.0,4.25,3.16
7842,Dune (2000),5952,"Lord of the Rings: The Two Towers, The (2002)",0.78,0.0,4.24,3.74
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.74,0.0,4.24,3.15
4166,Series 7: The Contenders (2001),4226,Memento (2000),0.73,0.0,4.24,3.11
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",541,Blade Runner (1982),0.7,0.0,4.24,2.82
8016,"Getaway, The (1972)",541,Blade Runner (1982),0.7,0.0,4.23,2.82
34153,Murderball (2005),4226,Memento (2000),0.73,0.0,4.23,3.09
54,"Big Green, The (1995)",588,Aladdin (1992),0.71,0.0,4.23,2.88
1346,Cat People (1982),541,Blade Runner (1982),0.7,0.0,4.23,2.81
39427,Stay (2005),4226,Memento (2000),0.73,0.0,4.23,3.08
6552,Dirty Pretty Things (2002),4226,Memento (2000),0.73,0.01,4.22,3.08
55805,Before the Devil Knows You're Dead (2007),4226,Memento (2000),0.73,0.0,4.22,3.07
30846,"Assassination of Richard Nixon, The (2004)",4226,Memento (2000),0.73,0.0,4.22,3.07
3727,Near Dark (1987),541,Blade Runner (1982),0.7,0.0,4.22,2.8
2528,Logan's Run (1976),541,Blade Runner (1982),0.7,0.01,4.22,2.8
57640,Hellboy II: The Golden Army (2008),7153,"Lord of the Rings: The Return of the King, The (2003)",0.73,0.0,4.22,3.1
4263,Days of Wine and Roses (1962),1193,One Flew Over the Cuckoo's Nest (1975),0.75,0.0,4.21,3.27
5670,Comedian (2002),4226,Memento (2000),0.73,0.0,4.21,3.06
7792,"Parallax View, The (1974)",1193,One Flew Over the Cuckoo's Nest (1975),0.75,0.0,4.21,3.26
5062,Seconds (1966),541,Blade Runner (1982),0.7,0.0,4.21,2.78
1943,"Greatest Show on Earth, The (1952)",1193,One Flew Over the Cuckoo's Nest (1975),0.75,0.0,4.21,3.26
5074,Storytelling (2001),4226,Memento (2000),0.73,0.0,4.2,3.04
3950,Tigerland (2000),4226,Memento (2000),0.73,0.0,4.2,3.04
31184,Appleseed (Appurushîdo) (2004),7153,"Lord of the Rings: The Return of the King, The (2003)",0.73,0.0,4.2,3.06
33162,Kingdom of Heaven (2005),5952,"Lord of the Rings: The Two Towers, The (2002)",0.77,0.01,4.2,3.6
6215,Laurel Canyon (2002),4226,Memento (2000),0.73,0.0,4.2,3.02
41716,"Matador, The (2005)",4226,Memento (2000),0.73,0.0,4.2,3.02
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.73,0.0,4.19,3.04
4378,Sexy Beast (2000),4226,Memento (2000),0.72,0.01,4.19,3.0
5867,Thief (1981),1193,One Flew Over the Cuckoo's Nest (1975),0.74,0.0,4.18,3.21
8636,Spider-Man 2 (2004),7153,"Lord of the Rings: The Return of the King, The (2003)",0.73,0.04,4.18,3.03
4519,"Land Before Time, The (1988)",364,"Lion King, The (1994)",0.7,0.0,4.18,2.8
34150,Fantastic Four (2005),7153,"Lord of the Rings: The Return of the King, The (2003)",0.73,0.0,4.18,3.02
6062,Lost in La Mancha (2002),4226,Memento (2000),0.72,0.0,4.18,2.99
4056,"Pledge, The (2001)",4226,Memento (2000),0.72,0.0,4.18,2.99
40815,Harry Potter and the Goblet of Fire (2005),7153,"Lord of the Rings: The Return of the King, The (2003)",0.73,0.03,4.18,3.02
7382,I'm Not Scared (Io non ho paura) (2003),4226,Memento (2000),0.72,0.0,4.18,2.99
85736,BURN-E (2008),7153,"Lord of the Rings: The Return of the King, The (2003)",0.73,0.0,4.18,3.02
7090,Hero (Ying xiong) (2002),7153,"Lord of the Rings: The Return of the King, The (2003)",0.73,0.02,4.18,3.02
49649,Eragon (2006),4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.86,0.0,4.17,5.87
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",5952,"Lord of the Rings: The Two Towers, The (2002)",0.77,0.0,4.17,3.52
61352,Traitor (2008),4226,Memento (2000),0.72,0.0,4.17,2.98
4151,"Taste of Others, The (Le goût des autres) (2000)",4226,Memento (2000),0.72,0.0,4.17,2.98
4190,Elmer Gantry (1960),1193,One Flew Over the Cuckoo's Nest (1975),0.74,0.0,4.17,3.18
6269,Stevie (2002),4226,Memento (2000),0.72,0.0,4.17,2.97
44788,This Film Is Not Yet Rated (2006),4226,Memento (2000),0.72,0.0,4.17,2.97
7143,"Last Samurai, The (2003)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.03,4.17,3.0
5398,Requiem for a Heavyweight (1962),1193,One Flew Over the Cuckoo's Nest (1975),0.74,0.0,4.17,3.17
709,Oliver & Company (1988),588,Aladdin (1992),0.7,0.0,4.17,2.78
7454,Van Helsing (2004),5952,"Lord of the Rings: The Two Towers, The (2002)",0.77,0.0,4.17,3.51
5447,Sunshine State (2002),4226,Memento (2000),0.72,0.0,4.17,2.97
46530,Superman Returns (2006),5952,"Lord of the Rings: The Two Towers, The (2002)",0.77,0.01,4.16,3.5
5632,Bloody Sunday (2002),4226,Memento (2000),0.72,0.0,4.16,2.96
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",4226,Memento (2000),0.72,0.0,4.16,2.96
9018,Control Room (2004),4226,Memento (2000),0.72,0.0,4.16,2.96
8865,Sky Captain and the World of Tomorrow (2004),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.0,4.16,2.98
8983,House of Flying Daggers (Shi mian mai fu) (2004),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.01,4.16,2.98
6869,Bus 174 (Ônibus 174) (2002),4226,Memento (2000),0.72,0.0,4.16,2.95
3813,Interiors (1978),1193,One Flew Over the Cuckoo's Nest (1975),0.74,0.0,4.16,3.15
5463,Reign of Fire (2002),5952,"Lord of the Rings: The Two Towers, The (2002)",0.77,0.0,4.15,3.47
4591,Erik the Viking (1989),1136,Monty Python and the Holy Grail (1975),0.78,0.0,4.15,3.67
7324,Hidalgo (2004),5952,"Lord of the Rings: The Two Towers, The (2002)",0.76,0.0,4.15,3.46
5952,"Lord of the Rings: The Two Towers, The (2002)",4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.86,0.16,4.15,5.65
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5952,"Lord of the Rings: The Two Towers, The (2002)",0.76,0.16,4.15,3.46
7075,"Court Jester, The (1956)",1197,"Princess Bride, The (1987)",0.76,0.0,4.15,3.38
68791,Terminator Salvation (2009),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.0,4.15,2.96
7153,"Lord of the Rings: The Return of the King, The (2003)",4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.86,0.15,4.15,5.62
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.15,4.15,2.96
7000,Hudson Hawk (1991),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.0,4.14,2.96
8368,Harry Potter and the Prisoner of Azkaban (2004),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.04,4.14,2.96
106002,Ender's Game (2013),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.0,4.14,2.96
4998,"Defiant Ones, The (1958)",1193,One Flew Over the Cuckoo's Nest (1975),0.74,0.0,4.14,3.12
105197,Nebraska (2013),4226,Memento (2000),0.72,0.0,4.14,2.92
5379,"Believer, The (2001)",4226,Memento (2000),0.72,0.0,4.14,2.92
63433,Farscape: The Peacekeeper Wars (2004),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.0,4.14,2.95
90057,Take Shelter (2011),4226,Memento (2000),0.72,0.0,4.14,2.92
6534,Hulk (2003),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.0,4.14,2.94
37830,Final Fantasy VII: Advent Children (2004),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.0,4.14,2.94
4873,Waking Life (2001),4226,Memento (2000),0.72,0.01,4.13,2.91
7720,"Four Musketeers, The (1974)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.0,4.13,2.93
71211,"Informant!, The (2009)",4226,Memento (2000),0.71,0.0,4.13,2.9
2261,One Crazy Summer (1986),1197,"Princess Bride, The (1987)",0.75,0.0,4.13,3.33
1297,Real Genius (1985),1197,"Princess Bride, The (1987)",0.75,0.01,4.13,3.33
41569,King Kong (2005),5952,"Lord of the Rings: The Two Towers, The (2002)",0.76,0.01,4.13,3.4
2408,Cocoon: The Return (1988),1270,Back to the Future (1985),0.83,0.0,4.13,4.71
59103,"Forbidden Kingdom, The (2008)",5952,"Lord of the Rings: The Two Towers, The (2002)",0.76,0.0,4.13,3.4
33493,Star Wars: Episode III - Revenge of the Sith (2005),5952,"Lord of the Rings: The Two Towers, The (2002)",0.76,0.03,4.12,3.39
31696,Constantine (2005),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.01,4.12,2.91
3135,"Great Santini, The (1979)",1193,One Flew Over the Cuckoo's Nest (1975),0.73,0.01,4.12,3.07
42738,Underworld: Evolution (2006),5952,"Lord of the Rings: The Two Towers, The (2002)",0.76,0.0,4.12,3.38
45730,Lady in the Water (2006),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.0,4.12,2.91
8640,King Arthur (2004),5952,"Lord of the Rings: The Two Towers, The (2002)",0.76,0.0,4.12,3.38
7040,To Live and Die in L.A. (1985),4226,Memento (2000),0.71,0.0,4.12,2.88
7757,Jason and the Argonauts (1963),7153,"Lord of the Rings: The Return of the King, The (2003)",0.72,0.0,4.12,2.9
71466,City Island (2009),4226,Memento (2000),0.71,0.0,4.12,2.88
6534,Hulk (2003),5952,"Lord of the Rings: The Two Towers, The (2002)",0.76,0.0,4.11,3.36
5388,Insomnia (2002),4226,Memento (2000),0.71,0.01,4.11,2.87
53125,Pirates of the Caribbean: At World's End (2007),7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.01,4.11,2.9
5809,Femme Fatale (2002),4226,Memento (2000),0.71,0.0,4.11,2.87
7481,Enemy Mine (1985),7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.0,4.11,2.89
52722,Spider-Man 3 (2007),7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.01,4.11,2.89
40583,Syriana (2005),4226,Memento (2000),0.71,0.01,4.11,2.86
33437,Unleashed (Danny the Dog) (2005),7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.0,4.11,2.89
4017,Pollock (2000),4226,Memento (2000),0.71,0.01,4.1,2.86
4889,Heist (2001),4226,Memento (2000),0.71,0.0,4.1,2.85
3724,Coming Home (1978),1193,One Flew Over the Cuckoo's Nest (1975),0.73,0.0,4.1,3.03
46850,Wordplay (2006),4226,Memento (2000),0.71,0.0,4.1,2.85
56171,"Golden Compass, The (2007)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.0,4.1,2.87
34048,War of the Worlds (2005),7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.01,4.09,2.87
4345,"Anniversary Party, The (2001)",4226,Memento (2000),0.71,0.0,4.09,2.84
5450,Lovely & Amazing (2001),4226,Memento (2000),0.71,0.0,4.09,2.84
53550,Rescue Dawn (2006),4226,Memento (2000),0.71,0.0,4.09,2.84
6003,Confessions of a Dangerous Mind (2002),4226,Memento (2000),0.71,0.01,4.09,2.84
6947,Master and Commander: The Far Side of the World (2003),7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.02,4.09,2.85
5608,"Das Experiment (Experiment, The) (2001)",4226,Memento (2000),0.71,0.01,4.09,2.83
27788,"Jacket, The (2005)",4226,Memento (2000),0.71,0.0,4.08,2.82
8132,Gladiator (1992),7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.01,4.08,2.85
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",4226,Memento (2000),0.71,0.0,4.08,2.82
34271,Hustle & Flow (2005),4226,Memento (2000),0.71,0.0,4.08,2.82
118696,The Hobbit: The Battle of the Five Armies (2014),4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.85,0.0,4.08,5.13
37733,"History of Violence, A (2005)",4226,Memento (2000),0.71,0.01,4.08,2.81
45499,X-Men: The Last Stand (2006),5952,"Lord of the Rings: The Two Towers, The (2002)",0.75,0.01,4.08,3.27
86142,13 Assassins (Jûsan-nin no shikaku) (2010),7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.0,4.07,2.83
32596,Sahara (2005),7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.0,4.07,2.83
4738,Happy Accidents (2000),4226,Memento (2000),0.7,0.0,4.07,2.8
7373,Hellboy (2004),5952,"Lord of the Rings: The Two Towers, The (2002)",0.75,0.01,4.07,3.25
6288,Better Luck Tomorrow (2002),4226,Memento (2000),0.7,0.0,4.07,2.79
54372,Tell No One (Ne le dis à personne) (2006),4226,Memento (2000),0.7,0.0,4.06,2.79
43460,Tristram Shandy: A Cock and Bull Story (2005),1136,Monty Python and the Holy Grail (1975),0.76,0.0,4.06,3.41
5505,"Good Girl, The (2002)",4226,Memento (2000),0.7,0.01,4.06,2.79
6754,Underworld (2003),5952,"Lord of the Rings: The Two Towers, The (2002)",0.75,0.01,4.06,3.24
5073,"Son's Room, The (Stanza del figlio, La) (2001)",4226,Memento (2000),0.7,0.0,4.06,2.78
5039,Dragonslayer (1981),4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.84,0.0,4.06,5.0
6966,Darkman (1990),7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.0,4.06,2.8
2594,Open Your Eyes (Abre los ojos) (1997),4226,Memento (2000),0.7,0.01,4.06,2.78
45722,Pirates of the Caribbean: Dead Man's Chest (2006),7153,"Lord of the Rings: The Return of the King, The (2003)",0.71,0.02,4.06,2.8
47423,Half Nelson (2006),4226,Memento (2000),0.7,0.0,4.06,2.78
4350,Forgotten Silver (1996),1136,Monty Python and the Holy Grail (1975),0.76,0.0,4.06,3.39
5876,"Quiet American, The (2002)",4226,Memento (2000),0.7,0.01,4.05,2.78
106766,Inside Llewyn Davis (2013),4226,Memento (2000),0.7,0.0,4.05,2.78
7981,Infernal Affairs (Mou gaan dou) (2002),4226,Memento (2000),0.7,0.01,4.05,2.77
5421,"Dangerous Lives of Altar Boys, The (2002)",4226,Memento (2000),0.7,0.0,4.05,2.77
31923,"Three Musketeers, The (1973)",7153,"Lord of the Rings: The Return of the King, The (2003)",0.7,0.0,4.05,2.8
5528,One Hour Photo (2002),4226,Memento (2000),0.7,0.01,4.05,2.77
7256,Touching the Void (2003),4226,Memento (2000),0.7,0.01,4.05,2.77
7810,Babylon 5: A Call to Arms (1999),7153,"Lord of the Rings: The Return of the King, The (2003)",0.7,0.0,4.05,2.79
6322,Confidence (2003),4226,Memento (2000),0.7,0.0,4.05,2.77
6214,Irreversible (Irréversible) (2002),4226,Memento (2000),0.7,0.0,4.05,2.76
32031,Robots (2005),7153,"Lord of the Rings: The Return of the King, The (2003)",0.7,0.0,4.05,2.79
7478,Swimming to Cambodia (1987),4226,Memento (2000),0.7,0.0,4.05,2.76
37240,Why We Fight (2005),4226,Memento (2000),0.7,0.0,4.04,2.76
8633,"Last Starfighter, The (1984)",5952,"Lord of the Rings: The Two Towers, The (2002)",0.74,0.0,4.04,3.19
103228,Pacific Rim (2013),7153,"Lord of the Rings: The Return of the King, The (2003)",0.7,0.0,4.04,2.77
4082,Barfly (1987),1193,One Flew Over the Cuckoo's Nest (1975),0.72,0.0,4.04,2.91
31660,Steamboy (Suchîmubôi) (2004),7153,"Lord of the Rings: The Return of the King, The (2003)",0.7,0.0,4.04,2.77
7720,"Four Musketeers, The (1974)",5952,"Lord of the Rings: The Two Towers, The (2002)",0.74,0.0,4.04,3.18
8838,Alice Doesn't Live Here Anymore (1974),1193,One Flew Over the Cuckoo's Nest (1975),0.72,0.0,4.04,2.91
